super vegetarian burrito
regular burrita bowl
taco deal
super meat nachos
super quesadilla
fiesta platter
guacamole and chips
famosa salsa and chips
house crafted killer refried beans with melted cheese
avocado caesar salad
chicken caesar salad
grilled prawn caesar salad
chicken and avocado caesar salad
chicken and prawn salad
regular burrito
deluxe burrito
especial burrito
super burrito
baby burrito
combo meat burrito
pura carne burrito
beans and rice burrito
beans rice cheese and salsa burrito
beans rice and lettuce burrito
beans rice and avocado burrito
super vegetarian burrito
chile relleno burrito
tofu ranchero burrito
grilled vegetables burrito
beans cheese and salsa burrito
prawns burrito
red snapper burrito
steak and prawns burrito
grilled salmon burrito
regular burrita bowl
taco
taco deluxe
especial taco
super taco
taco deal
rice beans and salsa taco
tofu taco
vegetables taco
super vegetarian taco
prawn taco
fish guachinango taco
grilled salmon taco
family meal
nachos
meat nachos
super meat nachos
prawns nachos
steak and prawns nacho
chicken and prawns nachos
vegetarian nachos
corn quesadilla
suiza quesadilla
flour quesadilla
super quesadilla
garlic mushroom quesadilla
garden vegetable quesadilla
prawn quesadilla
steak and prawn quesadilla
chicken and garlic prawn quesadilla
chicken avocado quesadilla
carne asada meal
pollo asado meal
carnitas meal
al pastor bbq meal
chile verde chicken meal
chile verde pork meal
spicy chicken meal
chorizo meal
lengua meal
tofu ranchero meal
grilled vegetable dinner meal
meat quesadilla suiza dinner meal
taco dinner meal
baby burrito dinner meal
rice
beans
fresh artisan pico salsa
cheese grated monterey
guacamole
sour cream
meat
tofu
grilled vegetable
mushroom
lettuce
tomato
jalapenos
cebollitas asadas a puro fuego
tamale
enchilada
chile relleno
flauta
chips
salsa bar hot sauce
garlic prawns dinner
hot and spicy prawns dinner
chipotle prawns dinner
fajitas prawns dinner
huachinango snapper dinner
salmon dinner
chile relleno
enchiladas
flauta
tamales
tostada salad
beef fajitas
chicken fajitas
enchilada flauta and chile relleno
tamale flauta and garlic prawns
corn quesadilla prawns and steak taco
asada steak and garlic prawns
carne asada chicken asada and prawns
spicy chicken garlic prawns and garlic prawns enchilada
quesadilla suiza garlic prawns and parrilla mushroom
garlic prawns steak taco enchilada and cebollitas asadas
asada steak garlic prawns and grilled salmon
garlic prawns tostada
churro
alfajor
flan
torta mexican sandwich
torta ahogada
horchata
watermelon agua fresca
cantaloupe agua fresca
strawberry agua frescas
lemon lime agua frescas
tamarind agua frescas
guava
can soda
jarrito
calistoga
bottle water
mexican coke
orangina
snapple
california burrito
side of chips
horchata agua fresca
fresa agua fresca
mango agua fresca
canned soda
water
mexican soda
jarritos
huevos con chorizo
chilaquiles con huevo
huevos con jamon
huevos a la mexicana
huevos rancheros
chicken caesar salad
el capitan taco salad
shrimp taco salad
chicken mexican salad
basic burger
el capitan burger
avo burger
chicken breast sandwich
philly cheese steak sandwich
chicken philly sandwich
regular burrito
super burrito
fish burrito
california burrito
special mojado wet burrito
chimichanga deep fried burrito
prawn burrito
steak and prawn burrito
super burrito bowl
vegetarian burrito
regular vegetarian burrito
super vegetarian burrito
grilled vegetables burrito
spring burrito
regular taco
super taco
prawn taco
fish taco
fried fish taco
super veggie taco
tostada
torta
torta de milanesa
nachos
regular nachos
super nachos
vegetarian nachos
el capitan nachos
corn quesadilla
flour quesadilla
mushroom quesadilla
quesadilla suiza
super quesadilla
prawn quesadilla
fish quesadilla
steak and prawn quesadilla
steak plate
enchiladas plate
flautas plate
alambres plate
fajitas plate
bistec ranchero plate
steak and prawn plate
camarones a la diabla plate
camarones a la plancha plate
camarones al mojo de ajo plate
camarones empanizados plate
filete de pescado plate
rice
beans
sour cream
guacamole
salsa
chips
churros
flan classic mexican custard
super burrito
super nachos
horchata
melon
fresa
mango
mexican soda
jarritos
canned soda
water
huevos con chorizo
chilaquiles con huevo
huevos con jamon
huevos a la mexicana
huevos rancheros
caldo de res
caldo de pollo
pozole caldo
caldo de camaron
caldo mares
meduno caldo
chicken caesar salad
taco salad
shrimp taco salad
chicken mexican salad
vegetarian burrito
vegetarian regular burrito
vegetarian super burrito
grilled vegetables burrito
regular burrito
super burrito
fish burrito
california burrito
special mojado wet burrito
chimichanga deep fried burrito
prawn burrito
steak and prawn burrito
regular taco
super taco
prawn taco
fish taco
fried fish taco
super veggie taco
tostada taco
corn quesadilla
flour quesadilla
mushroom quesadilla
quesadilla suiza
super quesadilla
prawn quesadilla
fish quesadilla
steak and prawn quesadilla
nachos
regular nachos
super nachos
vegetarian nachos
los hermanos nachos
torta
torta de milanesa
basic burger
avo burger
los hermanos burger
chicken breast sandwich
philly cheese steak sandwich
chicken philly sandwich
steak plate
enchiladas plate
flautas plate
alambres plate
fajitas plate
bistec ranchero plate
steak and prawn plate
camarones a la diabla plate
